"ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Ouled El Hadj","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","El kouakat","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Kadachate","n",0,0,0
1,26,"Medea","Medea","Medea","Medea","EPH","Medea","y",538,0,0
1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","EPH","Berrouaghia","y",189,0,0
1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","EPH","Ksar El Boukhari","y",204,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","EPH","Ain Boucif","y",141,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","EPH","Benislimane","y",192,0,0
1,26,"Medea","Tablat","Tablat","Tablat","EPH","Tablat","y",101,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera","y",60,0,0
1,26,"Medea","Medea","Medea","Medea","EHS","Medea","n",0,0,0
